Sr No._x,Reference No (URN),Journal Date,Date of Purchase,Date of Expiry,Name of the Purchaser,Prefix,Bond Number,Denominations_x,Issue Branch Code,Issue Teller,Status,Sr No._y,Date of Encashment ,Name of the Political Party,Account no. of Political Party,Denominations_y,Pay Branch Code,Pay Teller
17913,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17368,10000000,300,1022034,Paid,19160,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17914,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17326,10000000,300,1022034,Paid,19161,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17915,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17356,10000000,300,1022034,Paid,19162,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17916,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17336,10000000,300,1022034,Paid,19163,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17917,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17386,10000000,300,1022034,Paid,19164,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17918,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17340,10000000,300,1022034,Paid,19165,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17919,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17360,10000000,300,1022034,Paid,19166,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17920,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17354,10000000,300,1022034,Paid,19167,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17921,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17384,10000000,300,1022034,Paid,19168,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17922,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17378,10000000,300,1022034,Paid,19169,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17923,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17388,10000000,300,1022034,Paid,19170,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17924,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17328,10000000,300,1022034,Paid,19171,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17925,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17390,10000000,300,1022034,Paid,19172,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17926,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17312,10000000,300,1022034,Paid,19173,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17927,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17358,10000000,300,1022034,Paid,19174,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17928,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17316,10000000,300,1022034,Paid,19175,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17929,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17334,10000000,300,1022034,Paid,19176,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17930,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17366,10000000,300,1022034,Paid,19177,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17931,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17374,10000000,300,1022034,Paid,19178,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17932,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17322,10000000,300,1022034,Paid,19179,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17933,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17324,10000000,300,1022034,Paid,19180,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17934,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17314,10000000,300,1022034,Paid,19181,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17935,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17332,10000000,300,1022034,Paid,19182,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17936,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17342,10000000,300,1022034,Paid,19183,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17937,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17318,10000000,300,1022034,Paid,19184,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17938,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17382,10000000,300,1022034,Paid,19185,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17939,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17362,10000000,300,1022034,Paid,19186,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17940,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17352,10000000,300,1022034,Paid,19187,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17941,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17380,10000000,300,1022034,Paid,19188,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17942,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17350,10000000,300,1022034,Paid,19189,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17943,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17370,10000000,300,1022034,Paid,19190,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17944,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17346,10000000,300,1022034,Paid,19191,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17945,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17348,10000000,300,1022034,Paid,19192,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17946,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17344,10000000,300,1022034,Paid,19193,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17947,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,UTKAL ALUMINA INTERNATIONAL LIMITED,OC,17330,10000000,300,1022034,Paid,19194,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17948,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,WARORA CHANDRAPUR BALLARPUR TOLLROA,OC,17303,10000000,300,1022034,Paid,19364,24-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17949,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,WARORA CHANDRAPUR BALLARPUR TOLLROA,OC,17299,10000000,300,1022034,Paid,19365,24-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17950,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,WARORA CHANDRAPUR BALLARPUR TOLLROA,OC,17305,10000000,300,1022034,Paid,19366,24-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17951,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,WARORA CHANDRAPUR BALLARPUR TOLLROA,OC,17307,10000000,300,1022034,Paid,19367,24-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17952,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,WARORA CHANDRAPUR BALLARPUR TOLLROA,OC,17301,10000000,300,1022034,Paid,19368,24-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17953,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,WARORA CHANDRAPUR BALLARPUR TOLLROA,OC,17311,10000000,300,1022034,Paid,19369,24-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17954,3e+20,20-Nov-23,20-Nov-23,04-Dec-23,WARORA CHANDRAPUR BALLARPUR TOLLROA,OC,17309,10000000,300,1022034,Paid,19370,24-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17955,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16916,10000000,847,6458726,Paid,19120,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17956,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16930,10000000,847,6458726,Paid,19121,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17957,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16926,10000000,847,6458726,Paid,19122,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17958,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16912,10000000,847,6458726,Paid,19123,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17959,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16936,10000000,847,6458726,Paid,19124,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17960,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16924,10000000,847,6458726,Paid,19125,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17961,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16908,10000000,847,6458726,Paid,19126,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17962,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16940,10000000,847,6458726,Paid,19127,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17963,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16910,10000000,847,6458726,Paid,19128,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17964,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16918,10000000,847,6458726,Paid,19129,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17965,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16942,10000000,847,6458726,Paid,19130,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17966,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16914,10000000,847,6458726,Paid,19131,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17967,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16920,10000000,847,6458726,Paid,19132,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17968,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16932,10000000,847,6458726,Paid,19133,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17969,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16946,10000000,847,6458726,Paid,19134,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17970,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16938,10000000,847,6458726,Paid,19135,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17971,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16928,10000000,847,6458726,Paid,19136,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17972,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16934,10000000,847,6458726,Paid,19137,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17973,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16944,10000000,847,6458726,Paid,19138,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17974,8.47e+20,20-Nov-23,20-Nov-23,04-Dec-23,WESTERN UP POWER TRANSMISSION COMPANY LI MITED,OC,16922,10000000,847,6458726,Paid,19139,22-Nov-23,BHARATIYA JANATA PARTY,*******8244,10000000,691,8212066
17975,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,OC,15662,10000000,1,5898161,Paid,19861,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777
17976,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15464,1000000,1,5898161,Paid,19871,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17977,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15474,1000000,1,5898161,Paid,19872,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17978,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15472,1000000,1,5898161,Paid,19873,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17979,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15476,1000000,1,5898161,Paid,19874,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17980,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15482,1000000,1,5898161,Paid,19875,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17981,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15486,1000000,1,5898161,Paid,19876,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17982,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15480,1000000,1,5898161,Paid,19877,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17983,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15488,1000000,1,5898161,Paid,19878,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17984,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15470,1000000,1,5898161,Paid,19879,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17985,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15468,1000000,1,5898161,Paid,19880,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17986,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15492,1000000,1,5898161,Paid,19881,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17987,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15466,1000000,1,5898161,Paid,19882,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17988,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15490,1000000,1,5898161,Paid,19883,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17989,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15484,1000000,1,5898161,Paid,19884,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17990,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KALPTARU INVESTMENTS PVT.LTD.  PROP,TL,15478,1000000,1,5898161,Paid,19885,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17991,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KUSUM MAROTI,TL,15475,1000000,1,5898161,Paid,19887,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17992,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KUSUM MAROTI,OL,29830,100000,1,5898161,Paid,19925,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,3490777
17993,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KUSUM MAROTI,OL,29834,100000,1,5898161,Paid,19926,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,3490777
17994,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KUSUM MAROTI,OL,29832,100000,1,5898161,Paid,19927,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,3490777
17995,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KUSUM MAROTI,OL,29836,100000,1,5898161,Paid,19928,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,3490777
17996,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,KUSUM MAROTI,OL,29828,100000,1,5898161,Paid,19929,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,3490777
17997,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,NIRAV MAROTI,TL,15471,1000000,1,5898161,Paid,19888,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17998,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,NIRAV MAROTI,TL,15473,1000000,1,5898161,Paid,19889,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
17999,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,PREETI MAROTI,TL,15469,1000000,1,5898161,Paid,19886,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18000,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,PREETI MAROTI,OL,29831,100000,1,5898161,Paid,19920,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,3490777
18001,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,PREETI MAROTI,OL,29835,100000,1,5898161,Paid,19921,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,3490777
18002,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,PREETI MAROTI,OL,29829,100000,1,5898161,Paid,19922,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,3490777
18003,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,PREETI MAROTI,OL,29833,100000,1,5898161,Paid,19923,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,3490777
18004,1.2e+18,03-Jan-24,03-Jan-24,17-Jan-24,PREETI MAROTI,OL,29827,100000,1,5898161,Paid,19924,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,100000,1,3490777
18005,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,OC,15664,10000000,1,5898161,Paid,19862,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,10000000,1,3490777
18006,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15497,1000000,1,5898161,Paid,19890,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18007,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15508,1000000,1,5898161,Paid,19891,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18008,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15491,1000000,1,5898161,Paid,19892,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18009,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15504,1000000,1,5898161,Paid,19893,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18010,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15483,1000000,1,5898161,Paid,19894,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18011,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15493,1000000,1,5898161,Paid,19895,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18012,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15506,1000000,1,5898161,Paid,19896,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18013,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15495,1000000,1,5898161,Paid,19897,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18014,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15487,1000000,1,5898161,Paid,19898,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18015,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15510,1000000,1,5898161,Paid,19899,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18016,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15485,1000000,1,5898161,Paid,19900,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18017,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15502,1000000,1,5898161,Paid,19901,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18018,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15481,1000000,1,5898161,Paid,19902,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18019,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15499,1000000,1,5898161,Paid,19903,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18020,1.2e+18,04-Jan-24,04-Jan-24,18-Jan-24,ASISH FINANCE PRIVATE LIMITED,TL,15489,1000000,1,5898161,Paid,19904,15-Jan-24,ALL INDIA TRINAMOOL CONGRESS,*******0688,1000000,1,3490777
18021,8.47e+20,04-Jan-24,04-Jan-24,18-Jan-24,DR.REDDY'S LABORATORIES LTD,OC,16967,10000000,847,7441010,Paid,19550,08-Jan-24,TELUGU DESAM PARTY,*******3067,10000000,847,7620160
18022,8.47e+20,04-Jan-24,04-Jan-24,18-Jan-24,DR.REDDY'S LABORATORIES LTD,OC,16959,10000000,847,7441010,Paid,19551,08-Jan-24,TELUGU DESAM PARTY,*******3067,10000000,847,7620160
18023,8.47e+20,04-Jan-24,04-Jan-24,18-Jan-24,DR.REDDY'S LABORATORIES LTD,OC,16957,10000000,847,7441010,Paid,19552,08-Jan-24,TELUGU DESAM PARTY,*******3067,10000000,847,7620160
18024,8.47e+20,04-Jan-24,04-Jan-24,18-Jan-24,DR.REDDY'S LABORATORIES LTD,OC,16965,10000000,847,7441010,Paid,19553,08-Jan-24,TELUGU DESAM PARTY,*******3067,10000000,847,7620160
18025,8.47e+20,04-Jan-24,04-Jan-24,18-Jan-24,DR.REDDY'S LABORATORIES LTD,OC,16953,10000000,847,7441010,Paid,19554,08-Jan-24,TELUGU DESAM PARTY,*******3067,10000000,847,7620160
18026,8.47e+20,04-Jan-24,04-Jan-24,18-Jan-24,DR.REDDY'S LABORATORIES LTD,OC,16951,10000000,847,7441010,Paid,19555,08-Jan-24,TELUGU DESAM PARTY,*******3067,10000000,847,7620160
